delivery_id,order_id,dispatch_date,promised_date,delivered_date,carrier,service_level,delivery_status,delay_days,on_time_in_full,fulfilment_hours,delivery_cost,delay_reason,promised_days,tracking_event_count,delivery_window,shipping_distance_km,signature_required,estimated_carbon_kg,delivery_note_clean
HDEL003677,HORD003677,2018-09-30,2018-10-06,2018-10-05,DHL,Standard,Delivered,0,True,51,7.22,none,6,5,Anytime,3.186,False,0.334,delivered within promise
HDEL003678,HORD003678,2018-09-22,2018-09-27,2018-09-27,StarTrack,Standard,Delivered,0,True,32,10.32,none,5,4,Morning,7.072,True,0.565,delivered within promise
HDEL003679,HORD003679,2018-05-08,2018-05-11,2018-05-09,Direct Freight,Standard,Delivered,0,True,58,8.57,none,3,4,Anytime,3.6744,True,0.357,delivered within promise
HDEL003680,HORD003680,2018-05-20,2018-05-23,2018-05-22,DHL,Standard,Delivered,0,True,3,10.28,none,3,7,Anytime,7.0323,True,1.316,delivered within promise
HDEL003681,HORD003681,2018-04-12,2018-04-15,2018-04-15,StarTrack,Standard,Delivered,0,True,7,9.9,none,3,8,Morning,5.1765,True,0.48,delivered within promise
HDEL003682,HORD003682,2018-04-16,2018-04-21,2018-04-24,StarTrack,Standard,Delivered,3,False,36,8.57,carrier_capacity,5,3,Anytime,3.186,True,0.422,carrier scan reconciled
HDEL003683,HORD003683,2018-03-25,2018-03-29,2018-03-29,DHL,Standard,Delivered,0,True,56,10.69,none,4,7,Afternoon,6.8585,True,0.537,delivered within promise
HDEL003684,HORD003684,2018-11-13,2018-11-17,2018-11-17,StarTrack,Standard,Delivered,0,True,63,8.85,none,4,3,Afternoon,3.9344,True,0.37,delivered within promise
HDEL003685,HORD003685,2018-12-25,2018-12-28,2018-12-26,AusPost,Standard,Delivered,0,True,28,8.23,none,3,5,Anytime,2.6653,True,0.387,delivered within promise
HDEL003686,HORD003686,2019-01-03,2019-01-07,2019-01-05,Direct Freight,Standard,Delivered,0,True,72,11.59,none,4,9,Afternoon,8.2357,False,0.614,delivered within promise
HDEL003687,HORD003687,2018-12-21,2018-12-26,2018-12-29,DHL,Standard,Delivered,3,False,3,10.49,warehouse_congestion,5,5,Anytime,9.7072,True,0.51,carrier scan reconciled
HDEL003688,HORD003688,2018-12-19,2018-12-22,2018-12-20,StarTrack,Standard,Delivered,0,True,9,8.41,none,3,3,Afternoon,3.8216,False,0.314,delivered within promise
HDEL003689,HORD003689,2018-04-18,2018-04-21,2018-04-20,StarTrack,Standard,Delivered,0,True,69,8.47,none,3,8,Morning,3.5854,False,0.298,delivered within promise
HDEL003690,HORD003690,2018-08-21,2018-08-26,2018-08-26,DHL,Standard,Delivered,0,True,55,11.95,none,5,8,Afternoon,6.4658,True,0.418,delivered within promise
HDEL003691,HORD003691,2018-12-14,2018-12-19,2018-12-19,AusPost,Standard,Delivered,0,True,3,6.31,none,5,7,Afternoon,0.87,False,0.263,delivered within promise
HDEL003692,HORD003692,2018-07-01,2018-07-05,2018-07-03,StarTrack,Standard,Delivered,0,True,41,9.84,none,4,6,Afternoon,5.5563,True,0.643,delivered within promise
HDEL003693,HORD003693,2018-05-06,2018-05-09,2018-05-09,Direct Freight,Standard,Delivered,0,True,42,10.99,none,3,6,Morning,6.6113,True,0.948,delivered within promise
HDEL003694,HORD003694,2018-07-02,2018-07-05,2018-07-03,Direct Freight,Standard,Delivered,0,True,19,10.43,none,3,7,Morning,4.8483,True,1.088,delivered within promise
HDEL003695,HORD003695,2018-11-03,2018-11-07,2018-11-05,DHL,Express,Delivered,0,True,40,14.75,none,4,8,Afternoon,2.9449,True,0.602,delivered within promise
HDEL003696,HORD003696,2018-11-10,2018-11-16,2018-11-16,DHL,Standard,Delivered,0,True,47,9.03,none,6,8,Anytime,5.4863,True,0.36,delivered within promise
HDEL003697,HORD003697,2018-04-10,2018-04-14,2018-04-12,AusPost,Standard,Delivered,0,True,49,9.77,none,4,4,Afternoon,7.0002,True,0.576,delivered within promise
HDEL003698,HORD003698,2018-10-02,2018-10-07,2018-10-05,DHL,Standard,Delivered,0,True,27,6.49,none,5,7,Morning,2.018,False,0.272,delivered within promise
HDEL003699,HORD003699,2018-07-28,2018-08-03,2018-08-03,StarTrack,Standard,Delivered,0,True,41,10.59,none,6,5,Morning,6.6691,True,0.919,delivered within promise
HDEL003700,HORD003700,2018-02-07,2018-02-14,2018-02-13,AusPost,Standard,Delivered,0,True,57,10.36,none,7,5,Morning,5.2666,True,0.412,delivered within promise
HDEL003701,HORD003701,2018-06-18,2018-06-23,2018-06-22,DHL,Standard,Delivered,0,True,9,10.68,none,5,9,Afternoon,5.5022,False,0.348,delivered within promise
HDEL003702,HORD003702,2018-09-24,2018-09-27,2018-09-25,AusPost,Standard,Delivered,0,True,63,10.67,none,3,4,Anytime,6.0476,False,0.415,delivered within promise
HDEL003703,HORD003703,2018-08-31,2018-09-05,2018-09-04,Direct Freight,Standard,Delivered,0,True,37,12.43,none,5,5,Anytime,4.7326,True,0.455,delivered within promise
HDEL003704,HORD003704,2018-11-08,2018-11-12,2018-11-11,AusPost,Standard,Delivered,0,True,71,7.73,none,4,3,Morning,2.9812,False,0.36,delivered within promise
HDEL003705,HORD003705,2018-06-11,2018-06-17,2018-06-15,StarTrack,Standard,Delivered,0,True,34,10.55,none,6,7,Afternoon,3.9472,True,1.022,delivered within promise
HDEL003706,HORD003706,2018-05-28,2018-06-02,2018-06-02,StarTrack,Standard,Delivered,0,True,48,7.59,none,5,8,Anytime,5.4295,False,0.334,delivered within promise
HDEL003707,HORD003707,2018-10-23,2018-10-29,2018-10-27,Direct Freight,Standard,Delivered,0,True,51,7.33,none,6,7,Morning,4.2475,True,0.581,delivered within promise
HDEL003708,HORD003708,2018-08-19,2018-08-25,2018-08-25,AusPost,Express,Delivered,0,True,29,20.61,none,6,9,Morning,4.7472,False,0.425,delivered within promise
HDEL003709,HORD003709,2018-02-12,2018-02-15,2018-02-14,Direct Freight,Express,Delivered,0,True,64,15.54,none,3,5,Morning,5.1789,False,0.496,delivered within promise
HDEL003710,HORD003710,2018-12-27,2019-01-01,2019-01-01,DHL,Express,Delivered,0,True,5,17.7,none,5,3,Anytime,4.8879,True,1.201,delivered within promise
HDEL003711,HORD003711,2018-03-27,2018-03-31,2018-03-29,DHL,Standard,Delivered,0,True,62,7.52,none,4,9,Anytime,4.7927,False,0.408,delivered within promise
HDEL003712,HORD003712,2018-06-10,2018-06-14,2018-06-12,StarTrack,Standard,Delivered,0,True,66,9.87,none,4,5,Anytime,5.8992,False,0.391,delivered within promise
HDEL003713,HORD003713,2018-04-19,2018-04-23,2018-04-23,AusPost,Standard,Delivered,0,True,10,10.32,none,4,7,Morning,6.0249,True,0.451,delivered within promise
HDEL003714,HORD003714,2018-06-13,2018-06-18,2018-06-16,AusPost,Standard,Delivered,0,True,48,10.51,none,5,3,Anytime,3.7052,True,0.482,delivered within promise
HDEL003715,HORD003715,2018-03-23,2018-03-28,2018-03-27,Direct Freight,Standard,Delivered,0,True,61,9.33,none,5,6,Morning,9.3365,True,0.486,delivered within promise
HDEL003716,HORD003716,2018-11-19,2018-11-22,2018-11-22,StarTrack,Standard,Delivered,0,True,63,9.03,none,3,6,Anytime,5.2669,True,0.497,delivered within promise
HDEL003717,HORD003717,2018-07-03,2018-07-08,2018-07-07,DHL,Express,Delivered,0,True,7,24.75,none,5,4,Afternoon,5.1871,False,0.346,delivered within promise
HDEL003718,HORD003718,2018-08-23,2018-08-27,2018-08-27,AusPost,Express,Delivered,0,True,18,21.2,none,4,9,Morning,3.7377,True,1.209,delivered within promise
HDEL003719,HORD003719,2018-09-18,2018-09-25,2018-09-25,StarTrack,Standard,Delivered,0,True,36,6.93,none,7,5,Afternoon,3.4226,False,0.462,delivered within promise
HDEL003720,HORD003720,2018-03-29,2018-04-02,2018-03-31,AusPost,Standard,Delivered,0,True,2,7.36,none,4,6,Anytime,4.9929,True,1.191,delivered within promise
HDEL003721,HORD003721,2018-06-28,2018-07-02,2018-07-01,StarTrack,Standard,Delivered,0,True,46,12.93,none,4,9,Afternoon,8.5645,True,0.559,delivered within promise
HDEL003722,HORD003722,2018-01-04,2018-01-09,2018-01-08,DHL,Express,Delivered,0,True,49,15.82,none,5,5,Anytime,6.5587,True,0.474,delivered within promise
HDEL003723,HORD003723,2019-01-02,2019-01-05,2019-01-04,DHL,Standard,Delivered,0,True,59,8.73,none,3,8,Anytime,5.2439,False,0.397,delivered within promise
HDEL003724,HORD003724,2018-02-20,2018-02-26,2018-02-24,StarTrack,Express,Delivered,0,True,33,19.66,none,6,8,Afternoon,5.1925,True,0.356,delivered within promise
HDEL003725,HORD003725,2018-03-28,2018-04-04,2018-04-02,DHL,Standard,Delivered,0,True,12,7.35,none,7,9,Morning,3.4566,True,0.344,delivered within promise
HDEL003726,HORD003726,2018-01-11,2018-01-14,2018-01-13,DHL,Standard,Delivered,0,True,73,10.27,none,3,5,Anytime,5.9963,True,0.614,delivered within promise
HDEL003727,HORD003727,2018-02-05,2018-02-10,2018-02-10,AusPost,Standard,Delivered,0,True,9,7.72,none,5,3,Morning,5.0399,True,0.539,delivered within promise
HDEL003728,HORD003728,2018-06-08,2018-06-11,2018-06-11,Direct Freight,Standard,Delivered,0,True,47,14.76,none,3,3,Afternoon,7.1609,True,0.485,delivered within promise
HDEL003729,HORD003729,2018-01-21,2018-01-28,2018-01-28,Direct Freight,Standard,Delivered,0,True,42,7.36,none,7,4,Afternoon,1.698,True,0.379,delivered within promise
HDEL003730,HORD003730,2018-11-01,2018-11-07,2018-11-07,StarTrack,Express,Delivered,0,True,50,16.4,none,6,5,Morning,6.6906,True,1.802,delivered within promise
HDEL003731,HORD003731,2018-07-17,2018-07-24,2018-07-22,StarTrack,Standard,Delivered,0,True,30,11.94,none,7,7,Morning,3.773,True,0.349,delivered within promise
HDEL003732,HORD003732,2018-09-28,2018-10-04,2018-10-02,AusPost,Standard,Delivered,0,True,6,9.0,none,6,3,Morning,4.8483,False,0.317,delivered within promise
HDEL003733,HORD003733,2018-06-21,2018-06-28,2018-06-28,Direct Freight,Standard,Delivered,0,True,57,14.95,none,7,4,Anytime,9.9192,False,0.493,delivered within promise
HDEL003734,HORD003734,2018-05-23,2018-05-27,2018-05-27,AusPost,Standard,Delivered,0,True,64,8.53,none,4,8,Afternoon,5.4548,True,0.882,delivered within promise
HDEL003735,HORD003735,2018-09-26,2018-10-03,2018-10-01,AusPost,Standard,Delivered,0,True,60,6.54,none,7,9,Morning,2.6825,True,0.29,delivered within promise
HDEL003736,HORD003736,2018-12-10,2018-12-14,2018-12-13,AusPost,Standard,Delivered,0,True,64,8.86,none,4,4,Anytime,3.1348,True,1.139,delivered within promise
HDEL003737,HORD003737,2018-09-29,2018-10-03,2018-10-01,Direct Freight,Standard,Delivered,0,True,50,7.02,none,4,8,Anytime,2.7597,False,0.263,delivered within promise
HDEL003738,HORD003738,2018-01-02,2018-01-09,2018-01-09,StarTrack,Standard,Delivered,0,True,34,9.08,none,7,4,Morning,5.5306,True,0.443,delivered within promise
HDEL003739,HORD003739,2018-08-23,2018-08-26,2018-08-24,AusPost,Standard,Delivered,0,True,14,14.07,none,3,5,Morning,7.2645,False,0.503,delivered within promise
HDEL003740,HORD003740,2018-01-27,2018-02-01,2018-01-30,AusPost,Standard,Delivered,0,True,19,10.5,none,5,4,Anytime,7.1466,False,0.451,delivered within promise
HDEL003741,HORD003741,2018-11-06,2018-11-12,2018-11-10,DHL,Standard,Delivered,0,True,39,11.33,none,6,8,Anytime,8.7537,True,0.723,delivered within promise
HDEL003742,HORD003742,2018-03-04,2018-03-10,2018-03-08,StarTrack,Standard,Delivered,0,True,71,10.6,none,6,7,Morning,6.4272,True,0.382,delivered within promise
HDEL003743,HORD003743,2018-06-16,2018-06-21,2018-06-21,DHL,Standard,Delivered,0,True,46,11.66,none,5,9,Afternoon,3.7343,True,0.511,delivered within promise
HDEL003744,HORD003744,2018-01-28,2018-02-04,2018-02-04,StarTrack,Standard,Delivered,0,True,48,11.2,none,7,3,Afternoon,8.0565,False,0.401,delivered within promise
HDEL003745,HORD003745,2018-12-16,2018-12-23,2018-12-22,Direct Freight,Standard,Delivered,0,True,7,9.78,none,7,8,Anytime,6.0031,True,0.638,delivered within promise
HDEL003746,HORD003746,2018-02-17,2018-02-23,2018-02-23,DHL,Express,Delivered,0,True,18,17.26,none,6,6,Morning,2.2928,True,0.521,delivered within promise
HDEL003747,HORD003747,2018-07-25,2018-07-29,2018-07-27,Direct Freight,Standard,Delivered,0,True,67,10.81,none,4,8,Anytime,2.2928,True,0.292,delivered within promise
HDEL003748,HORD003748,2018-10-12,2018-10-19,2018-10-19,AusPost,Standard,Delivered,0,True,26,8.57,none,7,7,Morning,4.0371,True,0.501,delivered within promise
HDEL003749,HORD003749,2018-07-03,2018-07-08,2018-07-06,DHL,Standard,Delivered,0,True,32,7.97,none,5,3,Morning,1.3177,False,0.335,delivered within promise
HDEL003750,HORD003750,2018-08-24,2018-08-30,2018-08-28,StarTrack,Standard,Delivered,0,True,28,10.76,none,6,9,Morning,4.37,True,0.565,delivered within promise
HDEL003751,HORD003751,2018-03-27,2018-03-31,2018-03-31,StarTrack,Standard,Delivered,0,True,15,8.82,none,4,7,Afternoon,5.0545,True,1.435,delivered within promise
HDEL003752,HORD003752,2018-11-25,2018-11-30,2018-11-30,StarTrack,Standard,Delivered,0,True,49,8.46,none,5,6,Morning,3.3316,True,1.135,delivered within promise
HDEL003753,HORD003753,2018-01-16,2018-01-20,2018-01-19,StarTrack,Standard,Delivered,0,True,8,11.08,none,4,3,Anytime,6.0765,True,0.981,delivered within promise
HDEL003754,HORD003754,2018-02-12,2018-02-15,2018-02-14,AusPost,Standard,Delivered,0,True,5,10.81,none,3,3,Morning,6.2259,True,0.487,delivered within promise
HDEL003755,HORD003755,2018-12-21,2018-12-26,2018-12-28,Direct Freight,Standard,Delivered,2,False,68,6.82,carrier_capacity,5,3,Anytime,3.4226,True,1.001,carrier scan reconciled
HDEL003756,HORD003756,2018-03-31,2018-04-06,2018-04-06,StarTrack,Standard,Delivered,0,True,32,9.79,none,6,7,Afternoon,7.072,True,0.541,delivered within promise
HDEL003757,HORD003757,2018-07-15,2018-07-18,2018-07-18,DHL,Standard,Delivered,0,True,32,9.42,none,3,4,Afternoon,3.6546,False,0.329,delivered within promise
HDEL003758,HORD003758,2018-02-07,2018-02-13,2018-02-11,DHL,Standard,Delivered,0,True,2,8.31,none,6,7,Morning,1.9767,True,0.451,delivered within promise
HDEL003759,HORD003759,2018-06-16,2018-06-22,2018-06-20,DHL,Standard,Delivered,0,True,20,13.23,none,6,5,Morning,5.2525,False,0.423,delivered within promise
HDEL003760,HORD003760,2018-04-15,2018-04-22,2018-04-22,AusPost,Standard,Delivered,0,True,43,10.78,none,7,5,Afternoon,7.5016,True,0.907,delivered within promise
HDEL003761,HORD003761,2018-02-09,2018-02-12,2018-02-11,AusPost,Standard,Delivered,0,True,17,7.67,none,3,6,Morning,4.2248,True,0.906,delivered within promise
HDEL003762,HORD003762,2018-10-10,2018-10-17,2018-10-16,Direct Freight,Standard,Delivered,0,True,22,7.65,none,7,7,Morning,2.8851,True,0.339,delivered within promise
HDEL003763,HORD003763,2018-11-13,2018-11-20,2018-11-20,AusPost,Standard,Delivered,0,True,21,7.91,none,7,9,Morning,2.2454,True,0.875,delivered within promise
HDEL003764,HORD003764,2018-06-07,2018-06-12,2018-06-12,AusPost,Standard,Delivered,0,True,65,9.28,none,5,4,Anytime,4.5544,True,0.468,delivered within promise
HDEL003765,HORD003765,2018-10-16,2018-10-19,2018-10-19,DHL,Standard,Delivered,0,True,44,10.36,none,3,6,Anytime,5.8814,True,1.959,delivered within promise
HDEL003766,HORD003766,2018-07-13,2018-07-16,2018-07-16,AusPost,Standard,Delivered,0,True,38,9.21,none,3,6,Afternoon,4.4593,True,0.401,delivered within promise
HDEL003767,HORD003767,2018-11-02,2018-11-07,2018-11-07,DHL,Standard,Delivered,0,True,54,7.86,none,5,3,Morning,2.601,True,0.275,delivered within promise
HDEL003768,HORD003768,2018-05-06,2018-05-10,2018-05-09,DHL,Standard,Delivered,0,True,7,9.25,none,4,5,Anytime,5.2036,True,0.431,delivered within promise
HDEL003769,HORD003769,2018-05-19,2018-05-25,2018-05-25,DHL,Standard,Delivered,0,True,48,7.66,none,6,7,Morning,5.8895,True,0.384,delivered within promise
HDEL003770,HORD003770,2018-12-20,2018-12-24,2018-12-23,DHL,Standard,Delivered,0,True,12,7.25,none,4,8,Morning,3.0741,False,0.271,delivered within promise
HDEL003771,HORD003771,2018-09-06,2018-09-12,2018-09-10,AusPost,Express,Delivered,0,True,58,16.94,none,6,3,Morning,6.7796,True,0.422,delivered within promise
HDEL003772,HORD003772,2018-01-07,2018-01-14,2018-01-12,StarTrack,Standard,Delivered,0,True,14,10.46,none,7,6,Morning,7.7645,False,0.42,delivered within promise
HDEL003773,HORD003773,2018-06-27,2018-07-03,2018-07-02,DHL,Standard,Delivered,0,True,66,10.91,none,6,7,Morning,5.3195,True,0.55,delivered within promise
HDEL003774,HORD003774,2018-06-10,2018-06-14,2018-06-12,AusPost,Standard,Delivered,0,True,51,13.04,none,4,5,Morning,7.0873,False,0.515,delivered within promise
HDEL003775,HORD003775,2018-02-05,2018-02-12,2018-02-11,DHL,Standard,Delivered,0,True,36,7.82,none,7,9,Afternoon,4.3781,True,0.447,delivered within promise
HDEL003776,HORD003776,2018-10-18,2018-10-21,2018-10-19,StarTrack,Express,Delivered,0,True,21,14.91,none,3,7,Afternoon,3.4859,True,0.314,delivered within promise
HDEL003777,HORD003777,2018-06-16,2018-06-22,2018-06-22,Direct Freight,Standard,Delivered,0,True,41,14.4,none,6,5,Anytime,8.7338,False,0.439,delivered within promise
HDEL003778,HORD003778,2018-08-10,2018-08-16,2018-08-16,DHL,Standard,Delivered,0,True,46,9.86,none,6,7,Anytime,3.5087,True,0.363,delivered within promise
HDEL003779,HORD003779,2018-12-12,2018-12-15,2018-12-15,AusPost,Express,Delivered,0,True,41,17.08,none,3,4,Anytime,4.9204,False,1.041,delivered within promise
HDEL003780,HORD003780,2018-07-23,2018-07-29,2018-07-29,Direct Freight,Standard,Delivered,0,True,49,9.04,none,6,6,Anytime,4.6007,True,0.856,delivered within promise
HDEL003781,HORD003781,2018-09-09,2018-09-12,2018-09-12,Direct Freight,Standard,Delivered,0,True,68,9.48,none,3,3,Morning,5.2465,True,0.427,delivered within promise
HDEL003782,HORD003782,2018-07-21,2018-07-26,2018-07-24,Direct Freight,Express,Delivered,0,True,21,24.22,none,5,3,Anytime,7.6404,False,0.383,delivered within promise
HDEL003783,HORD003783,2018-11-20,2018-11-24,2018-11-23,StarTrack,Standard,Delivered,0,True,2,7.08,none,4,4,Afternoon,3.2914,False,0.368,delivered within promise
HDEL003784,HORD003784,2018-05-30,2018-06-02,2018-06-01,DHL,Standard,Delivered,0,True,17,9.53,none,3,4,Afternoon,5.4918,True,0.4,delivered within promise
HDEL003785,HORD003785,2018-07-09,2018-07-13,2018-07-11,DHL,Express,Delivered,0,True,11,19.11,none,4,4,Anytime,7.3091,True,0.614,delivered within promise
HDEL003786,HORD003786,2018-10-14,2018-10-21,2018-10-19,AusPost,Standard,Delivered,0,True,26,8.29,none,7,4,Morning,5.8022,False,0.357,delivered within promise
HDEL003787,HORD003787,2018-06-09,2018-06-14,2018-06-12,StarTrack,Express,Delivered,0,True,25,20.84,none,5,9,Morning,5.4595,False,0.373,delivered within promise
HDEL003788,HORD003788,2018-06-12,2018-06-19,2018-06-18,Direct Freight,Standard,Delivered,0,True,32,14.07,none,7,6,Afternoon,6.5356,False,0.395,delivered within promise
HDEL003789,HORD003789,2018-06-13,2018-06-17,2018-06-17,Direct Freight,Express,Delivered,0,True,22,26.31,none,4,7,Anytime,7.2568,False,0.448,delivered within promise
HDEL003790,HORD003790,2018-08-14,2018-08-20,2018-08-19,StarTrack,Express,Delivered,0,True,73,23.65,none,6,4,Morning,6.1231,True,0.552,delivered within promise
HDEL003791,HORD003791,2018-02-01,2018-02-08,2018-02-10,StarTrack,Standard,Delivered,2,False,43,9.62,warehouse_congestion,7,4,Morning,7.2568,True,0.535,carrier scan reconciled
HDEL003792,HORD003792,2018-05-28,2018-06-04,2018-06-04,Direct Freight,Standard,Delivered,0,True,8,10.09,none,7,8,Morning,7.4945,True,1.181,delivered within promise
HDEL003793,HORD003793,2018-11-05,2018-11-12,2018-11-11,Direct Freight,Standard,Delivered,0,True,15,7.37,none,7,5,Afternoon,4.0259,True,0.587,delivered within promise
HDEL003794,HORD003794,2018-09-07,2018-09-12,2018-09-12,StarTrack,Standard,Delivered,0,True,51,9.34,none,5,7,Morning,6.1633,True,0.943,delivered within promise
HDEL003795,HORD003795,2018-01-05,2018-01-11,2018-01-10,StarTrack,Standard,Delivered,0,True,73,7.73,none,6,7,Anytime,4.4633,True,0.384,delivered within promise
HDEL003796,HORD003796,2018-04-03,2018-04-09,2018-04-09,StarTrack,Standard,Delivered,0,True,56,9.7,none,6,6,Morning,5.4433,True,0.461,delivered within promise
HDEL003797,HORD003797,2018-09-17,2018-09-23,2018-09-22,StarTrack,Standard,Delivered,0,True,67,8.22,none,6,4,Morning,2.9301,True,0.55,delivered within promise
HDEL003798,HORD003798,2018-11-03,2018-11-07,2018-11-05,AusPost,Express,Delivered,0,True,13,18.82,none,4,6,Morning,4.704,True,0.496,delivered within promise
HDEL003799,HORD003799,2018-08-01,2018-08-04,2018-08-02,AusPost,Standard,Delivered,0,True,66,11.35,none,3,6,Morning,5.2439,True,0.416,delivered within promise
HDEL003800,HORD003800,2018-10-02,2018-10-05,2018-10-04,Direct Freight,Express,Delivered,0,True,62,17.45,none,3,9,Morning,5.5403,True,0.881,delivered within promise
HDEL003801,HORD003801,2018-06-24,2018-06-29,2018-06-27,StarTrack,Standard,Delivered,0,True,34,12.26,none,5,4,Afternoon,6.7995,True,0.434,delivered within promise
